freq,star,words
2473,15,she never
2468,15,sooo good
2467,15,take order
2466,15,food look
2465,15,tabl side
2464,15,noth fanci
2463,15,again soon
2463,15,local busi
2461,15,day ago
2458,15,veri hard
2458,15,time she
2458,15,last minut
2458,15,differ thing
2456,15,pre made
2454,15,thai ice
2451,15,stop eat
2449,15,nice peopl
2448,15,hour price
2444,15,three differ
2443,15,wonton soup
2442,15,vega strip
2441,15,everi week
2439,15,cheaper than
2438,15,veri poor
2437,15,thai tea
2436,15,ani mean
2434,15,place sinc
2433,15,just eat
2433,15,panda express
2432,15,love all
2432,15,eye contact
2432,15,veri expens
2429,15,not stand
2429,15,ani restaur
2426,15,best buffet
2426,15,veri few
2422,15,1 4
2421,15,good especi
2420,15,pho place
2420,15,alway love
2420,15,rave review
2419,15,lunch break
2419,15,food becaus
2418,15,asian restaur
2416,15,order onlin
2415,15,butternut squash
2413,15,us all
2413,15,not decid
2412,15,bread basket
2410,15,few place
2408,15,few drink
2407,15,3 50
2407,15,all order
2406,15,got one
2405,15,get all
2404,15,great option
2404,15,dive bar
2402,15,inform us
2398,15,open until
2397,15,differ dish
2397,15,food menu
2394,15,us he
2393,15,veri excit
2393,15,far away
2392,15,better qualiti
2390,15,und die
2390,15,thank good
2389,15,asada taco
2389,15,came across
2388,15,not seen
2384,15,mani good
2382,15,not sit
2378,15,never realli
2375,15,call back
2375,15,veri light
2372,15,kid meal
2372,15,time he
2371,15,upon enter
2371,15,mind blow
2370,15,veri afford
2367,15,staff seem
2365,15,roast chicken
2363,15,los angel
2363,15,probabl go
2360,15,chees plate
2357,15,vietnames restaur
2357,15,get two
2357,15,good idea
2356,15,good mexican
2355,15,soup salad
2355,15,root beer
2354,15,realli fresh
2354,15,6 30
2353,15,free wifi
2353,15,fresh fish
2352,15,1 hour
2351,15,5 hour
2347,15,drink refil
2347,15,mongolian beef
2347,15,white pizza
2346,15,bar tender
2344,15,hot food
2344,15,not notic
2342,15,no line
2339,15,meal came
2338,15,expens than
2336,15,carrot cake
2334,15,boyfriend got
2333,15,than averag
2332,15,most definit
2332,15,kid menu
2331,15,last weekend
2330,15,great sushi
2326,15,stand around
2326,15,one order
2326,15,long day
2325,15,seawe salad
2325,15,vietnames food
2324,15,mani great
2323,15,cut fri
2322,15,phoenix area
2322,15,realli just
2321,15,best chines
2321,15,anoth place
2319,15,worth check
2318,15,fellow yelper
2318,15,planet hollywood
2317,15,not charg
2317,15,ever again
2316,15,ani day
2313,15,duck confit
2313,15,fresh tast
2312,15,veri spici
2312,15,even offer
2309,15,not normal
2309,15,food like
2309,15,patio area
2309,15,small restaur
2308,15,hong kong
2307,15,cheddar chees
2305,15,food howev
2305,15,half full
2304,15,realli know
2302,15,order wrong
2302,15,3 hour
2301,15,super good
2295,15,fantast food
2289,15,best friend
2287,15,realli look
2287,15,tri ani
2286,15,say no
2284,15,onli give
2283,15,not imagin
2283,15,realli appreci
2282,15,alway delici
2281,15,great varieti
2274,15,teriyaki chicken
2268,15,place open
2268,15,she want
2267,15,nois level
2264,15,mani choic
2263,15,alway pack
2263,15,alway look
2261,15,not worri
2259,15,nice staff
2258,15,garlic naan
2257,15,differ flavor
2256,15,great veri
2256,15,wood fire
2256,15,not near
2254,15,veri interest
2253,15,go get
2251,15,recommend get
2248,15,24 7
2248,15,birthday parti
2248,15,serv food
2247,15,alway nice
2245,15,say someth
2242,15,got back
2240,15,larg select
2240,15,not accept
2240,15,not compar
2239,15,beef taco
2239,15,pico de
2238,15,great wine
2238,15,chili sauc
2236,15,locat right
2236,15,good spot
2235,15,littl better
2232,15,seat quick
2232,15,fri calamari
2232,15,cours meal
2232,15,food select
2228,15,grill onion
2225,15,hush puppi
2224,15,de gallo
2224,15,shred beef
2221,15,earli dinner
2221,15,wonder experi
2221,15,just left
2219,15,befor head
2219,15,singl time
2219,15,refri bean
2218,15,still wait
2218,15,go home
2217,15,ani way
2216,15,good veri
2216,15,overal good
2216,15,tast realli
2215,15,sandwich shop
2214,15,vegan option
2212,15,mahi mahi
2212,15,zero star
2211,15,better experi
2210,15,not receiv
2210,15,pretti fast
2210,15,wonder whi
2210,15,wait 20
2210,15,good custom
2209,15,melt chees
2208,15,min later
2208,15,chicken wrap
2207,15,no frill
2205,15,will like
2205,15,come around
2204,15,mexican place
2204,15,anyth like
2204,15,pepperoni pizza
2204,15,waiter came
2204,15,not avail
2203,15,tast pretti
2203,15,young ladi
2203,15,green pepper
2202,15,peopl come
2202,15,not happen
2201,15,super fast
2201,15,busi night
2201,15,fresh cut
2199,15,realli make
2199,15,rather go
2199,15,garlic fri
2197,15,pretti awesom
2195,15,keep go
2194,15,place realli
2194,15,eat all
2190,15,onli 4
2188,15,least one
2188,15,realli excit
2185,15,larger than
2184,15,servic not
2184,15,still no
2184,15,shell crab
2182,15,fair quick
2182,15,not actual
2181,15,low key
2180,15,onli eat
2179,15,restaur like
2176,15,mani thing
2175,15,he like
2175,15,tabl servic
2171,15,1 3
2171,15,cook medium
2170,15,locat insid
2169,15,she order
2169,15,ever tri
2166,15,not eaten
2164,15,nice restaur
2164,15,feel veri
2162,15,she seem
2162,15,beef rib
2162,15,crab meat
2161,15,wide select
2159,15,two side
2157,15,wine pair
2153,15,get 5
2152,15,littl spot
2152,15,not dri
2150,15,past weekend
2148,15,pricey side
2148,15,onli wish
2147,15,pretti damn
2146,15,fix menu
2144,15,servic suck
2144,15,perfect balanc
2141,15,lunch dinner
2141,15,littl high
2141,15,one word
2138,15,5 99
2138,15,worth go
2137,15,realli made
2134,15,k che
2134,15,two day
2132,15,devil egg
2131,15,not crowd
2130,15,hot wing
2130,15,realli tast
2129,15,kale salad
2128,15,general tso
2127,15,still hungri
2127,15,20 year
2126,15,behind us
2124,15,second chanc
2123,15,us know
2122,15,around 6
2121,15,first timer
2120,15,4 year
2118,15,almost everyth
2116,15,almost all
2115,15,luke warm
2115,15,tex mex
2114,15,bake bean
2112,15,peopl like
2110,15,will ever
2108,15,whole meal
2108,15,get realli
2106,15,absolut favorit
2104,15,tuna tartar
2102,15,brunch menu
2102,15,lobster mac
2099,15,around 8
2099,15,turkey sandwich
2099,15,vega trip
2099,15,few hour
2098,15,green salad
2098,15,worst part
2098,15,whole lot
2097,15,most popular
2097,15,kid friend
2097,15,chicken shawarma
2093,15,decent place
2090,15,even close
2090,15,actual realli
2090,15,return again
2089,15,good reason
2088,15,will most
2087,15,good coffe
2087,15,onli go
2086,15,7 30
2086,15,no no
2085,15,mani mani
2085,15,onli 5
2084,15,wait 15
2084,15,veri differ
2083,15,not made
2082,15,all tast
2081,15,tri mani
2080,15,not readi
2080,15,salad sandwich
2080,15,review becaus
2080,15,onli got
2080,15,not recal
2079,15,averag food
2079,15,good option
2078,15,seat prompt
2077,15,salt caramel
2076,15,best dish
2075,15,numer time
2073,15,non exist
2072,15,will love
2070,15,dine companion
2069,15,get veri
2069,15,atmospher great
2068,15,not overwhelm
2067,15,veri bad
2067,15,flour tortilla
2062,15,2 minut
2062,15,definit order
2061,15,than anyth
2060,15,place anoth
2059,15,veri big
2059,15,pool tabl
2057,15,great menu
2055,15,just sit
2054,15,best bbq
2052,15,huge select
2052,15,even tri
2049,15,pot sticker
2049,15,littl restaur
2048,15,gordon ramsay
2048,15,still pretti
2047,15,super sweet
2047,15,pad see
2047,15,wine bar
2044,15,mix green
2044,15,order he
2043,15,green sauc
2043,15,lucki enough
2042,15,anoth 15
2042,15,2nd time
2042,15,rice dish
2041,15,far better
2041,15,veri hot
2040,15,ani kind
2039,15,two week
2039,15,not skimp
2038,15,pork bun
2038,15,even eat
2037,15,got two
2037,15,even got
2036,15,around 7
2035,15,order becaus
2035,15,half way
2035,15,not plan
2034,15,he seem
2034,15,place make
2032,15,right befor
2032,15,few differ
2032,15,fri fish
2032,15,get 2
2030,15,star instead
2030,15,posit review
2030,15,great peopl
2029,15,good breakfast
2029,15,sound good
2029,15,place veri
2027,15,probabl becaus
2026,15,yellow curri
2026,15,great addit
2026,15,whole place
2025,15,crab rangoon
2025,15,around 5
2024,15,menu select
2024,15,great coffe
2022,15,husband love
2022,15,min wait
2021,15,restaur becaus
2021,15,get away
2020,15,last two
2020,15,soft drink
2018,15,take forev
2018,15,price rang
2018,15,good all
2017,15,final made
2017,15,final decid
2017,15,sweet tooth
2016,15,great local
2015,15,chicken katsu
2014,15,go dure
2013,15,just ate
2012,15,store bought
2012,15,soup base
2011,15,rice bowl
2011,15,onli issu
2010,15,free drink
2009,15,cash regist
2008,15,think he
2001,15,all togeth
2000,15,pan roast
1999,15,treat like
1999,15,everi tabl
1997,15,meat lover
1995,15,alway want
1994,15,go go
1994,15,6 99
1993,15,best way
1992,15,servic ever
1991,15,best one
1990,15,again not
1989,15,new manag
1982,15,9 99
1982,15,new owner
1981,15,mani restaur
1981,15,anoth review
1979,15,frozen hot
1979,15,chip salsa
1979,15,8 10
1977,15,mayb not
1976,15,hard ani
1975,15,truffl oil
1975,15,super delici
1971,15,done eat
1971,15,bleu chees
1971,15,around town
1970,15,two piec
1969,15,snow crab
1969,15,thank god
1968,15,kid love
1967,15,veri salti
1966,15,place 5
1964,15,5 30
1963,15,mandalay bay
1962,15,veri rich
1961,15,good great
1960,15,burger fri
1960,15,even bother
1959,15,anoth great
1958,15,veri profession
1958,15,actual tast
1957,15,anoth restaur
1956,15,5 00
1955,15,no time
1954,15,two thing
1954,15,most expens
1953,15,heat lamp
1952,15,anoth server
1951,15,befor close
1951,15,chip cooki
1949,15,dish came
1949,15,order pizza
1948,15,pretti disappoint
1948,15,nice size
1948,15,ranch dress
1948,15,first choic
1948,15,first one
1947,15,he even
1947,15,tri anoth
1946,15,look delici
1945,15,walk past
1945,15,fri green
1944,15,white meat
1942,15,just made
1942,15,realli hard
1941,15,super yummi
1941,15,he never
1940,15,not stay
1938,15,english muffin
1936,15,sea salt
1933,15,roast pork
1933,15,low price
1933,15,like go
1932,15,sushi spot
1932,15,nice dinner
1932,15,than half
1931,15,patio seat
1931,15,way overpr
1930,15,chines place
1929,15,waffl fri
1928,15,kitchen staff
1928,15,ny style
1928,15,well not
1927,15,veri similar
1925,15,club sandwich
1925,15,though not
1924,15,great portion
1924,15,let alon
1924,15,east side
1922,15,worst experi
1922,15,great find
1921,15,good noth
1921,15,great recommend
1921,15,just realli
1920,15,first night
1919,15,he went
1919,15,go box
1919,15,like spici
1919,15,saturday even
1919,15,creme br
1917,15,authent italian
1917,15,bare ani
1916,15,french dip
1914,15,pleasant experi
1913,15,save grace
1913,15,chicago style
1913,15,good look
1913,15,place food
1912,15,wait 30
1912,15,extrem disappoint
1911,15,order medium
1911,15,also excel
1910,15,good music
1909,15,ani food
1908,15,wife got
1907,15,anoth time
1907,15,onli come
1906,15,us got
1906,15,7 99
1905,15,sushi joint
1905,15,larg enough
1905,15,year sinc
1905,15,veri cute
1904,15,fish fri
1903,15,give 5
1902,15,hand roll
1902,15,also quit
1901,15,serv hot
1901,15,place use
1897,15,italian sausag
1896,15,artichok dip
1895,15,not check
1895,15,special menu
1891,15,grand open
1889,15,cold beer
1887,15,he realli
1886,15,self serv
1886,15,picki eater
1885,15,bit high
1885,15,drunken noodl
1884,15,will certain
1882,15,side order
1881,15,one came
1881,15,2 time
1878,15,2 piec
1878,15,yummi food
1877,15,dessert menu
1876,15,few friend
1876,15,recommend come
1875,15,just came
1875,15,one dish
1874,15,room temperatur
1874,15,hollandais sauc
1873,15,veri person
1872,15,chocol mouss
1872,15,feel bad
1871,15,got us
1871,15,treat us
1870,15,tri differ
1870,15,littl less
1868,15,also amaz
1868,15,free dessert
1867,15,tast food
1867,15,never know
1867,15,favorit pizza
1866,15,1st time
1866,15,food serv
1864,15,pork rib
1862,15,egg bacon
1861,15,chicken burrito
1860,15,arriv around
1860,15,everyth look
1859,15,not hesit
1859,15,okay noth
1859,15,realli hope
1858,15,befor us
1857,15,come close
1857,15,key lime
1857,15,hous special
1856,15,gas station
1856,15,all sort
1856,15,ever come
1855,15,order all
1855,15,realli hungri
1855,15,cinnamon roll
1854,15,whole wheat
1853,15,veri casual
1853,15,server said
1852,15,fresh bread
1851,15,tri anyth
1851,15,11 30
1850,15,not hold
1850,15,time not
1849,15,definit make
1849,15,littl bland
1849,15,person prefer
1848,15,close time
1846,15,local place
1846,15,ignor us
1846,15,food choic
1846,15,babi back
1846,15,mile away
1845,15,great not
1844,15,still tast
1843,15,server brought
1842,15,black pepper
1842,15,chicken pizza
1838,15,beauti present
1838,15,wonder servic
1837,15,best chicken
1836,15,not call
1836,15,breakfast menu
1836,15,veri soon
1835,15,no food
1834,15,outsid seat
1833,15,best italian
1832,15,overal not
1832,15,food portion
1832,15,waitress said
1830,15,block away
1830,15,not friend
1830,15,und das
1829,15,great friend
1828,15,most restaur
1828,15,never even
1827,15,sour chicken
1827,15,vega buffet
1827,15,no real
1825,15,all 3
1824,15,chicken teriyaki
1824,15,hot tea
1823,15,veri crowd
1821,15,menu offer
1820,15,5 6
1820,15,tri sever
1818,15,sever year
1818,15,thick cut
1818,15,coconut milk
1818,15,healthi food
1817,15,us like
1817,15,wait long
1816,15,best sandwich
1815,15,anyon look
1813,15,spici salmon
1811,15,actual quit
1811,15,first date
1810,15,veri simpl
1810,15,great vibe
1808,15,just come
1808,15,egg drop
1807,15,healthi option
1807,15,brais beef
1807,15,she went
1805,15,wait 10
1804,15,season well
1804,15,not overpow
1804,15,favorit sushi
1803,15,ani place
1803,15,finish eat
1802,15,extens menu
1802,15,green tomato
1802,15,best indian
1799,15,relax atmospher
1798,15,get sick
1796,15,chicken enchilada
1796,15,extra charg
1796,15,anyon els
1795,15,onli serv
1795,15,pretti empti
1794,15,capres salad
1791,15,hash hous
1791,15,burger king
1790,15,place definit
1790,15,done right
1790,15,place befor
1789,15,delici meal
1789,15,brand new
1789,15,ask whi
1788,15,sure everyth
1787,15,sehr gut
1787,15,famili member
1786,15,honest say
1786,15,tortilla soup
1786,15,go around
1785,15,cobb salad
1784,15,order dessert
1783,15,live band
1782,15,4 50
1782,15,anoth 20
1782,15,place serv
1782,15,friend said
1781,15,work well
1780,15,also make
1780,15,papaya salad
1779,15,afford price
1779,15,not onc
1779,15,3 cours
1778,15,mayb becaus
1777,15,main reason
1777,15,breakfast item
1777,15,though becaus
1777,15,bellagio fountain
1776,15,star restaur
1776,15,not handl
1775,15,fri food
1775,15,realli small
1773,15,soul food
1772,15,just take
1772,15,nice servic
1772,15,friday even
1771,15,well balanc
1771,15,good even
1771,15,bean dip
1771,15,feta chees
1768,15,nice chang
1768,15,style food
1768,15,even come
1767,15,money back
1767,15,one piec
1767,15,oh man
1767,15,bring back
1766,15,low qualiti
1766,15,good fresh
1765,15,nom nom
1765,15,final get
1764,15,tabl outsid
1764,15,dim light
1762,15,read all
1762,15,dim lit
1762,15,west coast
1761,15,want good
1761,15,7 50
1761,15,much fun
1761,15,get good
1760,15,just good
1758,15,good wine
1755,15,horribl experi
1755,15,meat eater
1754,15,new menu
1753,15,crispi chicken
1752,15,also come
1751,15,food price
1751,15,pork bone
1751,15,not judg
1751,15,not rush
1751,15,love go
1750,15,dark chocol
1750,15,8 30
1749,15,sinc move
1748,15,nice flavor
1748,15,free option
1745,15,one server
1745,15,fish chip
1744,15,long way
1743,15,said oh
1743,15,fantast servic
1743,15,chile relleno
1742,15,friend food
1742,15,nice patio
1741,15,asada burrito
1741,15,un peu
1739,15,food network
1738,15,no sauc
1738,15,alway clean
1736,15,day later
1736,15,veri averag
1736,15,disappoint becaus
1735,15,great music
1733,15,dinner last
1733,15,no wonder
1731,15,hot pepper
1731,15,great dinner
1731,15,realli get
1731,15,like famili
1731,15,will eat
1730,15,breakfast brunch
1729,15,definit give
1729,15,strong recommend
1729,15,jimmi john
1729,15,never ask
1728,15,all look
1728,15,complet differ
1728,15,even came
1727,15,ramen place
1727,15,veri thin
1726,15,no joke
1725,15,make ani
1725,15,cute place
1725,15,collard green
1724,15,like everyth
1723,15,york style
1723,15,6 peopl
1722,15,star servic
1720,15,anoth coupl
1719,15,final found
1718,15,long stori
1718,15,not yet
1716,15,fri noodl
1716,15,server she
1716,15,dure dinner
1715,15,she even
1715,15,time dure
1714,15,young man
1714,15,again just
1714,15,good chines
1713,15,roast red
1710,15,time favorit
1709,15,privat room
1707,15,fell apart
1707,15,like mani
1707,15,order ani
1707,15,fish sauc
1706,15,fish sandwich
1705,15,skirt steak
1704,15,will order
1704,15,35 minut
1703,15,small tabl
1703,15,das ambient
1702,15,new orlean
1702,15,time last
1702,15,food everyth
1701,15,best fri
1701,15,decent amount
1701,15,no reserv
1701,15,than usual
1700,15,not deliv
1698,15,margherita pizza
1697,15,bit small
1696,15,near futur
1696,15,servic will
1696,15,bad tast
1695,15,okay not
1695,15,outsid patio
1695,15,just amaz
1694,15,busi lunch
1694,15,not horribl
1693,15,no issu
1691,15,food realli
1690,15,soft serv
1689,15,4 99
1689,15,downtown phoenix
1689,15,second floor
1689,15,onli tri
1688,15,fast friend
1688,15,place one
1687,15,2 egg
