freq,star,words
381,15,give five star
380,15,white tabl cloth
380,15,tempura ice cream
380,15,best pad thai
380,15,pretti good select
379,12,place never disappoint
379,15,place five star
379,15,realli good price
379,15,non alcohol drink
379,15,stuf grape leav
378,15,never seen befor
378,15,love indian food
378,15,littl hidden gem
378,15,dog friend patio
378,15,great italian food
378,15,alway veri good
377,15,busi dure lunch
377,15,not get past
377,15,baja fish taco
377,15,favorit breakfast spot
376,12,definit will return
376,15,than 3 star
376,15,texa de brazil
376,15,get great servic
376,15,high high recommend
376,15,chicken chow mein
375,15,sehr sch n
375,15,onli get one
375,15,kobe beef burger
374,15,good servic great
374,15,pad thai noodl
374,15,much smaller than
374,15,servic reason price
374,15,place next time
373,15,veri poor servic
373,15,not take away
373,15,everyth tast good
373,15,overal good food
373,15,make ani sens
373,15,tabl even though
373,15,not wait long
373,15,everi last bite
372,15,8 year old
372,15,good food servic
372,15,everi singl day
372,15,keep us come
371,15,much larger than
371,15,grass fed beef
371,15,man oh man
371,15,red bell pepper
371,15,work well togeth
371,15,bacon chees burger
370,15,place get busi
370,15,draft beer select
370,15,sat right away
370,15,homemad potato chip
370,15,best pizza place
370,15,great thai food
369,15,alway feel like
369,15,best italian restaur
369,15,will definit eat
369,15,less than 1
369,15,small strip mall
369,15,two year old
369,10,onli thing good
369,15,custom servic experi
368,15,solid 3 star
368,15,fri chicken benedict
368,15,got ta get
368,15,he never came
368,15,great qualiti food
368,15,no problem get
367,15,youtub com watch
366,15,nice size portion
366,15,get 1 free
366,15,almost 10 minut
366,15,late night happi
366,15,com watch v
366,15,not see anyth
366,15,good wine list
365,15,fashion show mall
365,15,tomato basil soup
365,15,food great drink
364,15,time better than
364,15,pan fri dumpl
364,15,veri littl meat
364,15,until next time
364,15,best indian restaur
364,15,make thing right
364,15,2 star instead
364,15,lobster pot pie
363,15,go back mayb
363,15,not even take
363,15,pretti good size
363,15,realli tast like
363,15,place just open
363,15,onli ate half
363,15,much bigger than
362,12,also veri reason
362,15,tast like anyth
362,15,not open until
362,15,el pollo loco
361,15,hous fri rice
361,15,servic great atmospher
361,15,even better food
361,15,veri small place
361,15,veri good flavor
361,15,www youtub com
361,15,gave 4 star
361,15,made us wait
361,15,three cours meal
360,15,get better servic
360,15,definit look forward
360,14,high recommend come
360,15,next time around
360,15,everi singl dish
360,15,most popular dish
359,15,last few month
359,15,3 4 peopl
359,15,most import thing
359,15,20 min wait
359,15,egg hash brown
358,15,onli two peopl
358,15,chees steak sandwich
358,15,least 20 minut
357,15,overal great food
357,15,chines chicken salad
357,15,bad just not
357,15,place great servic
357,15,may come back
356,15,onli one waitress
356,15,happi hour all
356,15,veget fri rice
356,15,place around town
356,15,around dinner time
356,15,he realli like
356,15,will not order
356,15,go back though
356,15,best chines restaur
355,15,pretti good howev
355,15,veri fair price
355,15,onli real complaint
355,15,he made us
355,15,finger lick good
355,15,place sever time
355,15,littl strip mall
354,15,solid 3 5
354,15,next time will
354,15,late night meal
354,15,red pepper flake
354,15,no one greet
354,15,good thing becaus
354,15,black eye pea
354,15,mahi mahi taco
353,15,few night ago
353,15,not even half
353,15,time last week
353,15,great everi time
353,15,mani good review
353,15,potato au gratin
352,15,15 min later
352,15,99 per person
352,15,just came back
352,15,fogo de chao
352,15,credit card machin
352,15,wait longer than
352,15,fri sweet potato
351,15,came back again
351,15,most import part
351,15,locat sever time
351,15,veri fresh tast
350,15,flat screen tvs
350,15,he walk away
350,15,best pizza ever
349,15,bar next door
349,15,she ask us
349,15,give two star
349,15,he ask us
349,15,not realli eat
349,15,order anoth one
349,15,high recommend get
348,15,25 minut wait
348,15,veri good great
348,15,good 10 minut
348,15,prime rib sandwich
347,15,not realli feel
347,15,not seat us
347,15,us feel veri
347,15,veri famili friend
347,15,overal not bad
347,14,definit recommend tri
347,15,great drink special
347,15,waiter came back
346,15,one good thing
346,12,give 0 star
346,15,5 star place
346,15,20 per person
346,15,not realli expect
346,15,oxtail chili chees
346,15,privat dine room
346,15,give one star
345,15,veri pleasant experi
345,10,get two star
345,15,labor day weekend
345,15,want someth quick
345,15,tabl besid us
345,15,dinner one night
345,15,gluten free bun
345,15,bacon wrap shrimp
345,15,not just becaus
344,15,realli noth special
344,15,like everyth els
344,15,someth els next
344,15,prime rib special
344,15,server never came
344,15,que c est
343,15,experi everi time
343,15,differ menu item
343,15,almost alway get
343,15,veri good meal
343,15,island ice tea
343,15,certain not worth
343,15,not recommend come
342,15,mind come back
342,14,also veri delici
342,15,real mapl syrup
341,15,get one star
341,15,get someth els
341,15,few week back
341,15,pre fix menu
341,15,one last thing
341,15,pork belli bao
341,14,also high recommend
341,15,green onion pancak
340,15,even acknowledg us
340,15,good noth special
340,15,final came back
340,15,wan na tri
340,15,5 30 pm
340,15,realli good especi
340,15,not mind spend
340,15,veggi spring roll
340,15,first few bite
340,15,time everi time
339,15,seat pretti quick
339,15,no pun intend
338,15,said no problem
338,15,friend servic great
338,15,burger medium rare
338,14,certain go back
338,15,not care less
337,15,not want anyth
337,15,roast brussel sprout
337,15,tast like ani
337,15,take longer than
337,15,will definit stop
337,15,45 min wait
337,15,order even though
337,15,realli great place
337,15,pho dac biet
336,15,eat sushi place
336,15,combo pan roast
336,15,dure peak time
336,15,food look good
336,15,come back everi
336,15,feed two peopl
335,15,blue chees burger
335,15,stir fri noodl
335,15,alway tast fresh
335,15,wait 10 min
335,15,not usual like
335,15,not fine dine
335,15,typic fast food
335,15,not veri hot
334,15,not rush us
334,15,drive thru window
334,15,j ai pris
334,15,cream chees frost
334,15,middl eastern restaur
334,15,food next time
334,15,authent mexican restaur
334,15,friend custom servic
334,15,mexican fast food
333,15,restaur next door
333,15,onli order one
333,15,good food not
333,15,good 15 minut
333,15,longer than usual
333,15,ice cream dessert
333,15,basil fri rice
333,15,he said yes
333,15,place not onli
333,15,look like someon
333,15,lobster mac chees
333,15,not spici enough
333,15,not take credit
333,15,all white meat
332,15,go dure happi
332,15,veri good one
332,15,green curri chicken
332,15,long island ice
332,15,not rememb exact
332,15,veri tasti food
332,15,took anoth 10
331,15,servic friend staff
331,15,wait 45 min
331,15,not take ani
330,15,dim sum dish
330,15,not realli understand
330,15,fri green bean
330,15,anoth 10 min
330,15,bit longer than
330,15,not even see
330,15,ice cold beer
330,15,4 year ago
329,15,nice outdoor seat
329,15,around 11 30
329,15,tri mani differ
329,15,than half full
329,15,banh mi sandwich
329,15,delici food great
329,15,good everi time
328,15,onli thing keep
328,15,best thing ever
328,15,tast like chicken
328,15,10 min befor
328,15,definit order again
328,15,4 5 time
328,15,not fall apart
327,15,pretti much anyth
327,15,2 hour later
327,15,servic even though
327,15,realli good also
326,15,favorit thai place
326,15,than fast food
326,15,mani great thing
326,15,5 minut wait
326,15,favorit chines restaur
326,15,veri nice restaur
326,15,brick oven pizza
325,15,littl less than
325,15,will never forget
325,15,never step foot
325,15,veri cool place
325,15,less than 4
325,15,thai fri rice
324,15,overal pretti good
324,15,red velvet cupcak
324,15,noth wors than
324,15,gon na lie
324,15,even better servic
324,15,place feel like
323,15,great staff great
323,15,better qualiti food
323,15,figur whi not
323,15,waitress never came
323,15,great late night
323,15,littl differ than
323,15,good dim sum
323,15,not veri clean
322,15,hope next time
322,15,onli thing miss
322,15,food great staff
322,15,less than 3
322,15,best fish taco
321,15,last friday night
321,15,not includ tip
321,15,look noth like
321,15,f r un
321,15,she realli enjoy
321,15,not realli matter
321,15,pleasant dine experi
321,15,alway veri nice
320,15,realli realli like
320,13,excel food great
320,15,not go anywher
320,15,pretti much like
320,15,tom kha soup
319,15,favorit menu item
319,15,sweet potato chip
319,15,new menu item
319,15,minut befor someon
319,15,beef fri rice
318,15,applewood smoke bacon
318,15,servic excel food
318,15,full 5 star
318,15,fast food type
318,15,not like spici
318,15,veri long wait
318,15,roll spici tuna
318,15,not even realli
317,15,not even cook
317,15,high recommend check
317,15,just want someth
316,15,place even though
316,15,first time custom
316,15,caramel ice cream
316,15,ani fast food
316,15,pretti good noth
316,15,feel like go
316,15,servic will definit
316,15,alway made sure
316,13,made great recommend
315,15,new mexican food
315,15,cast iron skillet
315,15,around 8 30
315,15,not see whi
315,15,cook perfect medium
315,15,no question ask
315,15,20 min later
315,15,realli good burger
315,15,place two star
315,15,less than mediocr
314,15,take good care
314,15,veri high expect
314,15,never go again
314,15,not realli anyth
314,15,ice green tea
314,15,not say no
314,15,use fresh ingredi
314,15,just not great
314,15,pretti good price
314,15,servic veri good
313,15,veri veri disappoint
313,15,still veri tasti
313,15,he come back
313,15,great breakfast place
313,15,just look like
312,15,not one person
312,15,mani better option
312,15,not look veri
312,15,1 5 star
312,15,place look nice
312,15,cook well done
311,15,30 per person
311,15,not get all
311,15,last saturday night
311,15,ice cream shop
311,15,old school diner
311,15,will never get
311,15,not stop rave
311,15,old school vega
311,15,15 min befor
311,15,not realli think
310,15,alway good food
310,15,local craft beer
310,15,time even though
310,15,least 30 minut
310,15,take drink order
310,15,big screen tv
310,15,all thing consid
310,15,not eat all
310,15,veri veri slow
309,15,serv breakfast all
309,15,not go well
309,15,thought whi not
309,15,gluten free pasta
309,15,not feel well
309,15,nice outdoor patio
309,15,food 5 5
309,15,than one occas
308,15,line move quick
308,15,red velvet waffl
308,15,place will not
308,15,great food veri
308,15,mango ice cream
308,15,tast anyth like
308,15,not veri mani
308,15,ten minut befor
308,15,7 year old
308,15,veri good nice
308,15,act like she
307,15,no wait time
307,15,place look great
307,15,saut ed onion
307,15,not find anywher
307,15,fast food mexican
307,15,favorit sushi spot
307,15,8 30 pm
306,15,star just becaus
306,15,place will definit
306,15,pretti much ani
306,15,great food excel
306,15,realli well done
306,15,restaur com coupon
306,15,differ everi time
306,15,noth special just
306,15,auf der kart
305,15,tast realli fresh
305,15,coconut cream pie
305,15,n ai pas
305,15,littl pricier than
305,15,cook al dent
305,15,almost 30 minut
304,15,french dip sandwich
304,15,everi singl person
304,15,will not eat
304,15,thick cut bacon
304,15,not realli seem
303,15,not cook proper
303,15,atmospher friend staff
303,15,look realli nice
303,15,restaur com certif
302,15,place last night
302,15,realli good flavor
302,15,first time experi
302,15,total not worth
302,15,great friend staff
302,14,great high recommend
302,15,veri good all
302,15,not expect ani
302,15,ce n est
301,15,delici everi time
301,15,final got seat
301,15,realli good deal
301,15,go back ever
301,15,prime rib dinner
301,15,bacon wrap scallop
301,15,peanut butter cup
301,14,amaz high recommend
301,15,veri good burger
301,15,will not get
300,15,not super busi
300,15,will definit keep
300,15,than one star
300,15,perfect everi time
300,15,medium rare steak
300,15,almost 20 minut
300,15,not tast much
300,15,again last night
300,15,go back not
299,15,servic great price
299,15,sweet sour chicken
299,15,made fresh daili
299,15,not realli good
299,15,les prix sont
299,15,total come back
298,15,she final came
298,15,consid go back
298,15,anoth 15 min
298,15,waitress brought us
298,15,pretti good experi
298,15,best greek food
298,15,will take care
297,15,7 30 pm
297,15,ask anoth server
297,15,least onc everi
297,14,food fast servic
297,15,not even warm
297,15,look veri nice
296,15,most like not
296,14,friend high recommend
296,15,not order food
296,15,food amaz servic
296,15,everi singl item
296,15,befor close time
296,15,attent wait staff
296,15,back probabl not
295,15,food 3 star
295,15,best korean bbq
295,15,st loui rib
295,15,bit better than
295,15,well oil machin
295,15,soup tast like
295,15,order everi time
294,15,okay not great
294,15,vanilla bean ice
294,15,noth mind blow
294,15,not bad consid
294,15,most popular item
294,15,las vega locat
294,15,nativ new yorker
294,15,almost felt like
294,15,like mexican food
294,15,come back though
294,15,mani differ type
293,15,order next time
293,15,onli half full
293,15,place one star
293,15,5 10 min
293,15,reason price great
293,15,season veri well
293,15,best hot dog
293,15,good not amaz
293,15,will get better
293,15,waitress gave us
293,15,got ta eat
293,15,saut ed spinach
292,15,littl coffe shop
292,15,veri nice servic
292,15,drive thru line
292,15,wait staff seem
292,15,minus 1 star
292,15,food tast fresh
